V_ACCT_LGHT,C_IP,C_VMP,V_N_VM_MESS,V_T_DAY_CHG,V_T_EVE_CALLS,V_T_EVE_CHG,V_T_NIG_CALLS,V_T_NIG_CHG,V_T_INT_CALLS,V_T_INT_CHG,V_CS_CALLS,TARGET,ID
82,No,Yes,19,24.91,65,20.94,114,8.96,4,1.11,1,0,2947
145,No,No,0,41.79,91,24.37,115,10.83,13,2.43,1,1,2948
133,No,No,0,20.03,105,16.93,119,10.98,4,3.19,0,1,2951
53,No,No,0,20.35,84,16.12,108,11.53,7,3.48,2,0,2952
123,No,No,0,41.17,101,19.22,121,12.09,3,2.21,5,1,2953
57,No,No,0,27.37,134,17.68,81,9.36,4,2.27,3,0,2955
62,No,No,0,21.88,104,14.41,97,8.71,5,2.78,1,0,2956
55,No,Yes,20,35.31,113,16.97,110,9.74,1,1.97,1,0,2958
95,No,No,0,21.86,88,18.38,96,11.49,2,1.7,6,1,2959
125,No,No,0,39.66,93,17.83,109,9.48,4,2.46,1,0,2960
98,No,Yes,36,28.56,125,13.87,120,7.77,2,2.16,6,1,2962
105,No,No,0,42.77,103,14.88,112,8.3,5,1.46,1,0,2963
103,No,No,0,30.63,85,8.3,134,8.18,3,2.27,1,0,2966
177,No,No,0,38.73,97,13.75,106,9.76,5,2.16,1,0,2967
149,No,Yes,20,25.13,94,23.53,110,6.75,6,2.75,0,0,2968
160,No,No,0,39.93,134,23.02,101,9.87,2,3.75,1,1,2969
116,No,No,0,18.85,82,18.14,116,8.38,2,2.13,2,0,2970
90,No,Yes,22,21.17,90,19.69,108,10,12,1.73,1,0,2971
147,No,Yes,35,33.54,99,11.99,90,9.54,4,2.73,2,1,2973
95,No,No,0,9.89,126,17.18,97,9.47,5,2.81,0,0,2974
80,No,No,0,25.76,78,11.19,131,10.59,4,3.19,0,0,2976
132,No,No,0,33.17,95,12.65,117,10.1,2,1.81,0,0,2978
83,No,No,0,35.51,92,18.26,108,11.16,5,3.51,1,0,2979
84,No,No,0,38.4,105,23.43,108,9.06,3,3.86,3,1,2981
46,No,No,0,20.77,62,14.21,98,8.77,6,2.62,1,0,2982
150,No,No,0,36.38,89,16.35,99,10.92,4,2.13,1,0,2984
73,No,No,0,33.12,85,14.21,61,4.51,6,2.92,1,0,2985
89,No,Yes,12,31.96,107,12.86,132,9.09,3,2.84,2,0,2987
47,No,Yes,28,29.39,94,11.7,109,9.17,6,2.24,1,0,2991
182,No,Yes,24,21.78,127,12.19,98,8.59,3,3.13,1,0,2993
161,No,No,0,33.42,79,14.47,79,8.74,3,3.38,1,0,2994
128,No,No,0,38.74,71,25.72,82,8.62,7,1.49,1,1,2995
69,No,Yes,31,33.13,90,16.29,129,6.89,2,3.56,2,0,2996
87,No,Yes,30,44.68,130,18.34,88,6.97,2,2.11,0,0,2998
71,No,No,0,35.9,122,21.48,104,10.16,3,3.32,0,0,2999
76,No,No,0,34.68,110,19.13,85,10.81,5,2.59,1,0,3000
87,No,No,0,37.94,86,10.84,83,13.02,4,3.92,3,0,3001
117,No,No,0,20.23,108,15.94,97,8.52,3,3.11,1,0,3002
177,No,No,0,45.24,79,19.14,58,10.11,8,2.4,3,1,3003
95,No,No,0,22.85,95,12.95,80,10.64,3,2.54,1,0,3004
76,No,No,0,29.09,83,21.86,92,4.12,3,4.37,1,0,3005
66,No,No,0,28.99,77,21.62,138,8.88,2,2.84,2,0,3006
110,No,No,0,30.35,141,12.49,102,9.77,7,2.67,1,0,3007
32,No,Yes,31,39.58,111,15.6,111,9.31,2,3.51,0,0,3009
133,No,Yes,39,40.78,77,21.57,85,5.79,3,1.81,5,0,3010
185,No,No,0,9.45,83,24.54,110,5,3,3.27,2,0,3011
103,No,Yes,37,26.1,108,20.56,110,11.01,3,2.86,1,0,3012
91,No,No,0,18.67,104,16.12,85,9.3,3,3,1,0,3013
131,No,No,0,33.34,87,15.77,132,11.25,6,1.4,2,0,3014
153,No,No,0,28.36,121,12.2,130,9.48,4,3.19,0,0,3015
132,No,Yes,25,19.24,107,22.94,87,10.31,7,1.92,2,0,3016
148,No,No,0,34.51,125,12.83,131,11.05,9,3.94,1,0,3017
141,No,No,0,41.28,80,19.9,104,9.52,3,1.62,5,0,3018
105,No,No,0,26.61,134,11.92,111,10.23,2,3.29,2,0,3019
169,No,No,0,45.34,88,13.45,111,12.95,3,3.73,3,1,3020
127,No,Yes,23,30.94,85,18.37,82,7.06,4,2.65,1,0,3021
57,No,No,0,14.6,127,16.48,93,10.42,2,2.73,0,0,3022
103,No,Yes,35,18.79,81,17.71,77,3.93,2,3.75,4,1,3024
123,No,Yes,22,33.59,86,6.8,82,5.44,12,4.21,2,0,3026
78,No,Yes,32,35.75,83,16.34,92,11.07,4,2.92,6,0,3027
101,No,Yes,28,37.45,72,24.29,111,9.14,6,2.54,4,0,3028
129,No,No,0,25.5,101,19.75,123,11.75,6,3.38,1,0,3029
67,No,Yes,34,27.49,115,17.65,114,9.26,4,2.48,0,0,3030
37,No,No,0,32.54,99,14.23,112,9.74,5,3.78,3,0,3031
173,No,No,0,18.6,111,8.61,106,7.53,7,2.11,1,0,3033
135,No,No,0,24.5,68,21.23,82,9.51,3,3.67,1,0,3034
75,No,Yes,42,42.31,108,14.52,91,4.7,8,3.02,1,0,3035
88,No,No,0,14.57,70,18.84,75,8.58,3,3.13,4,1,3036
112,No,No,0,36.52,104,17.82,97,7.4,5,2.54,3,0,3037
113,No,No,0,27.01,109,20.64,97,11.15,4,1.76,0,0,3038
121,No,Yes,28,18.7,76,12.03,87,10.68,3,1.73,2,0,3039
70,No,No,0,25.98,102,15.61,75,6.83,2,2.84,1,0,3040
90,No,No,0,24.75,137,16.75,83,13.25,4,2.84,0,0,3041
39,No,No,0,15.86,114,16.97,104,9.28,4,1.76,0,0,3042
142,No,No,0,36.86,106,15.96,108,6.21,2,2.24,0,0,3043
176,No,No,0,34.32,78,13.15,79,7.4,2,2.43,1,0,3044
105,No,No,0,24.89,80,19.13,117,10.35,2,2.3,1,0,3045
57,No,No,0,46.36,85,19.12,104,8.02,3,2.84,2,1,3046
88,No,No,0,29.38,90,16.44,107,4.03,5,3.46,2,0,3048
95,No,No,0,32.33,70,13.35,120,8.17,6,3.78,0,0,3049
147,No,No,0,22.2,144,17.69,72,9.21,3,4.21,3,0,3050
101,No,No,0,26.93,117,15.98,125,9.89,4,3.65,4,1,3051
115,No,No,0,28.31,98,20.08,92,9.25,2,4.21,1,0,3052
103,No,No,0,21.98,89,17.24,126,10.49,2,3.48,2,0,3053
82,No,No,0,33.88,120,16.44,117,11.45,10,1.89,0,0,3054
141,No,No,0,31.47,98,19.81,106,6.85,7,2.46,0,0,3055
149,No,No,0,29.82,127,16.78,102,8.47,2,2.62,2,0,3056
131,No,No,0,44.78,74,12.91,101,9.83,2,2.89,2,0,3057
119,No,No,0,16.01,100,22.45,79,9.17,3,1.97,1,0,3058
112,No,No,0,32.2,89,18.62,116,7.56,8,1.92,3,0,3059
116,No,Yes,35,20.06,106,14.21,102,9.26,2,3.19,2,0,3060
90,No,No,0,37.74,103,15.9,124,12.7,6,3.35,2,0,3062
114,No,Yes,31,37.88,105,15.34,101,6.81,4,3.51,0,0,3063
63,No,Yes,25,32.3,76,9.91,110,6.37,2,3.29,1,0,3064
130,No,No,0,46.21,128,20.16,91,9.45,2,2.35,4,1,3065
122,No,Yes,29,33.22,93,22.8,95,7.56,6,2.27,3,0,3066
166,No,No,0,33.93,99,18.22,110,8.86,5,1.94,3,0,3067
62,No,No,0,17,95,14.75,122,9.81,4,2.73,0,0,3068
78,No,Yes,21,27.3,79,18.96,92,5.58,1,2.57,2,0,3069
148,No,Yes,26,26.98,127,13.64,88,9.82,3,2.67,1,0,3070
154,No,No,0,26.27,71,18.21,105,8.01,2,3.24,3,1,3071
110,No,Yes,34,32.69,114,10.99,102,6.13,12,1.7,1,0,3072
75,No,No,0,51.87,115,15.98,116,10.59,5,2.3,0,1,3073
84,No,Yes,38,32.81,106,13.06,87,11.72,5,2,2,0,3074
113,No,No,0,12.33,112,17.34,118,5.31,3,1.78,1,0,3075
51,No,No,0,30.69,102,11.45,97,7.68,3,2.7,2,0,3077
102,No,Yes,29,36.5,109,26.72,110,12.61,2,3.86,0,0,3078
107,No,No,0,14.76,85,9.19,87,9.19,3,3.56,1,0,3079
88,No,No,0,22.36,128,14.86,83,8.29,2,2.13,5,1,3080
130,No,No,0,34.66,93,16.3,125,5.96,4,3.27,3,0,3083
174,No,No,0,40.04,143,12.1,131,14.25,5,3.38,0,0,3084
129,No,No,0,26.69,97,21.84,126,8.35,2,3.27,2,0,3085
78,No,No,0,27.81,93,24.09,108,11.79,9,2.32,0,0,3088
100,No,Yes,29,36.31,82,14.95,100,9.32,3,2.4,1,0,3089
70,No,Yes,30,24.38,92,14.45,68,5.76,4,2.54,3,0,3090
111,No,No,0,13.31,94,16.85,94,11.18,4,3.27,1,0,3091
117,No,No,0,16.51,131,19.38,111,10.8,3,2.86,1,0,3092
68,No,No,0,16,80,12.55,85,9.61,2,2.73,0,0,3093
27,No,No,0,38.47,109,23.32,119,10.92,3,2.21,2,1,3094
91,No,No,0,22.75,96,13.5,92,8.53,2,2.84,1,0,3095
181,No,Yes,27,32.35,127,21.17,82,9.71,4,2.86,1,0,3096
118,No,Yes,36,50.13,115,14.08,63,8.51,5,2.65,3,0,3097
112,No,No,0,31.52,119,16.27,78,6.48,11,2.7,2,0,3098
93,No,No,0,30.52,131,16.31,125,7.45,4,3.24,0,0,3099
102,No,No,0,26.86,100,17.67,120,8.57,10,2.73,0,0,3100
93,No,No,0,29.41,108,16.18,66,13.05,2,2.81,0,0,3101
107,No,Yes,32,22.81,145,18.01,138,7.54,5,2.21,1,0,3102
100,No,Yes,32,21.28,101,19.63,106,8.64,9,3.4,3,0,3103
115,No,No,0,33.3,108,19.3,113,14.09,1,3.56,2,0,3104
63,No,Yes,13,36.41,88,15.4,68,7.83,2,2.78,0,0,3105
57,No,No,0,37.59,65,20.12,137,11.35,1,2.57,0,0,3106
119,No,Yes,26,22.44,121,14.73,108,9.16,5,3.13,1,0,3107
98,No,Yes,30,18.75,108,15.5,88,8.27,8,2.97,2,0,3109
31,No,Yes,28,29.21,125,20.46,80,11.05,7,2.86,1,0,3111
129,No,Yes,32,35.87,89,13.18,96,10.57,5,3.08,1,0,3112
108,No,No,0,49.57,93,18.79,110,10.31,9,3.78,2,1,3114
139,No,No,0,23.63,93,11.3,120,12.24,1,3.27,0,0,3115
102,No,No,0,39.92,99,16.93,88,7.34,1,2.7,4,0,3116
149,No,No,0,31.89,81,17.12,79,11.89,1,2.38,1,0,3117
113,No,No,0,27.17,93,17.86,86,7.88,7,3.54,2,0,3118
131,No,Yes,33,30.11,85,16.49,124,11.4,5,1.4,1,0,3119
77,No,Yes,17,34.83,102,17.09,97,9.89,5,3.05,0,0,3124
75,No,Yes,24,38.34,108,15.47,106,12.19,2,2.54,3,0,3125
40,No,No,0,28.85,123,12.02,115,11.39,3,2.84,4,1,3126
108,No,No,0,40.68,127,18.99,104,11.31,6,2.86,0,0,3127
100,No,No,0,19.26,89,16.82,93,12.8,2,3.16,4,1,3128
16,No,No,0,27.52,138,19.56,78,6.7,11,2.75,3,0,3129
115,No,Yes,16,22.66,111,15.78,113,7.27,4,1.51,2,0,3130
108,No,Yes,25,29.02,113,9.34,99,7.46,1,2.35,3,0,3131
107,No,No,0,32.25,65,13.27,91,10.98,3,2.24,5,0,3132
107,No,No,0,24.97,111,9.72,97,5.15,5,3.08,3,0,3135
120,No,No,0,32.74,105,17.54,93,12.74,3,2.92,1,0,3136
107,No,Yes,36,16.37,91,15.27,121,7.48,2,2.78,1,0,3137
58,No,No,0,22.42,107,14.25,106,9.27,5,3.97,3,0,3138
91,No,No,0,25.02,87,14.89,80,6.13,3,3.59,2,0,3139
13,No,No,0,24.33,88,20.37,123,9.98,5,1.92,2,0,3140
104,No,No,0,47.67,79,15.25,77,6.78,6,4.1,5,0,3141
93,No,Yes,31,40.32,100,18.11,87,8.67,4,2.89,1,0,3142
95,No,No,0,31.31,101,15.44,113,6.45,4,3.46,2,0,3143
104,No,No,0,18.55,140,15.9,100,9.75,4,2.7,3,0,3144
35,No,No,0,23.48,82,13.45,118,9.71,2,2.78,5,1,3145
62,No,No,0,31.76,92,17.65,98,8.78,4,2.38,3,0,3146
143,No,No,0,26.42,92,24.73,91,10.28,5,3.75,1,0,3147
62,No,No,0,41.7,130,10.45,102,10.28,4,2.3,4,0,3148
41,No,No,0,35.22,83,18.2,105,8.69,4,3.21,1,0,3150
34,No,Yes,14,25.76,126,21.14,120,8.99,5,2.89,2,0,3151
56,No,No,0,37.72,122,23.65,85,12.96,5,1.92,0,1,3152
183,No,No,0,32.3,78,20.96,107,13.69,4,2.57,1,0,3153
94,No,No,0,37.54,67,13.28,89,8.46,4,2.84,2,0,3154
123,No,No,0,19.52,104,12.75,119,12.09,4,2.59,2,0,3156
64,No,No,0,19.35,97,16.35,89,9.67,1,2.81,3,0,3157
33,No,No,0,31.35,110,17.32,100,10.68,5,2.51,3,0,3159
148,No,No,0,36.75,105,15.78,143,13.5,5,2.7,2,0,3162
81,No,No,0,22.08,105,19.56,123,6.32,3,3.59,0,0,3163
122,No,Yes,30,39.12,76,24.45,85,7.97,3,1.86,2,0,3164
52,No,No,0,34.75,128,23.22,118,8.08,5,2.97,1,0,3165
54,No,No,0,42.08,93,19.16,132,10.99,2,2.75,2,1,3167
152,No,No,0,38.78,106,11.59,107,8.88,2,2.43,1,0,3168
78,No,No,0,17.6,102,10.02,94,9.05,3,3.24,4,1,3170
67,No,No,0,19.64,143,21.44,91,9.4,6,2.03,0,0,3171
100,No,No,0,37.2,102,12.61,97,12.5,6,2.62,1,0,3172
133,No,No,0,24.45,131,15.64,132,12.4,4,3.48,3,0,3174
51,No,Yes,28,47.04,99,17.31,88,11.08,3,2.24,0,0,3176
122,No,No,0,24.04,70,12.44,75,5.54,4,2.19,0,0,3177
84,No,Yes,41,26.16,117,11.96,101,9.8,5,3.46,1,0,3178
91,No,No,0,32.39,103,17.47,63,5.88,5,3.73,0,0,3179
110,No,No,0,32.74,118,15.21,74,9.66,4,2.54,1,0,3180
121,No,No,0,36.65,98,16.4,103,6.48,4,2.73,5,0,3182
109,No,No,0,30.6,103,19.47,105,6.27,8,2.11,3,0,3183
95,No,No,0,26.74,77,16.79,111,5.77,4,2.27,2,0,3184
72,No,No,0,33.41,129,13.48,118,12.12,3,1.84,0,0,3185
73,No,No,0,40.85,83,13.81,136,10.44,3,3.21,0,0,3186
108,No,No,0,32.86,85,13.15,98,7.87,6,2.54,3,0,3187
87,No,No,0,40.8,106,11.4,84,8.51,2,2.51,0,1,3192
35,No,Yes,37,30.8,98,15.1,136,10.26,3,1.35,2,0,3193
88,No,No,0,19.33,127,14.03,142,6.37,3,2.92,1,0,3194
67,No,Yes,41,29.7,93,13.65,108,6.99,1,3.62,0,0,3195
77,No,Yes,29,35.89,97,19,106,6.68,9,2.62,2,0,3196
124,No,No,0,28.78,91,15.18,82,10.9,3,3.29,1,0,3197
30,No,No,0,42.06,76,14.95,90,12.93,2,3.05,0,0,3198
53,No,Yes,32,22.3,125,19.33,105,8.05,2,3.46,2,0,3199
152,No,No,0,27.44,88,13.91,121,6.89,5,3.19,1,0,3200
59,No,Yes,32,36.02,136,17.25,95,9.61,5,2.38,1,0,3202
143,No,No,0,27.27,104,24.3,85,8.21,4,1.86,3,0,3203
142,No,Yes,40,39.22,88,21.83,92,11.88,3,1.73,1,0,3204
105,No,No,0,39.54,117,21.54,101,6.93,9,2.84,1,0,3205
111,No,No,0,50.1,72,25.04,121,11.7,3,2.92,1,1,3206
143,No,No,0,22.68,117,19.03,85,8.12,13,2.75,1,0,3207
79,No,No,0,40.26,87,15.84,112,5.71,5,2.81,2,0,3209
144,No,Yes,38,17.85,123,10.35,122,9.97,4,1,0,0,3213
93,No,No,0,25.86,107,18.32,111,11.81,7,3.24,1,0,3214
23,No,Yes,31,26.62,96,13.73,107,13.26,6,2.54,1,0,3216
164,No,Yes,30,40.6,121,19.55,66,9.28,8,3.56,1,0,3218
104,No,Yes,18,30.96,65,18.16,108,8.69,9,3.62,2,0,3219
184,No,Yes,12,34.05,105,21.56,93,6.72,5,2.75,0,0,3221
88,No,No,0,26.1,118,21.39,99,8.2,6,2.3,1,0,3222
110,No,No,0,27.12,101,17.2,96,11.52,2,4.51,2,0,3224
115,No,No,0,38.49,60,23.53,82,9.6,4,3.32,3,1,3225
33,No,No,0,42.82,96,16.54,87,9.5,3,2.27,2,0,3226
100,No,No,0,44.97,111,16.49,111,11.82,4,2.03,2,1,3227
27,No,No,0,39.46,101,17.92,87,7.44,6,4.05,5,0,3229
117,No,No,0,34.32,96,18.05,98,7.96,10,2.11,1,0,3230
129,No,Yes,27,33.42,95,15.35,83,11.03,5,1.78,1,0,3232
142,No,No,0,39.46,110,14.3,120,8.88,3,2.67,1,0,3233
97,No,Yes,25,23.97,85,18.02,138,7.88,2,1.32,3,0,3236
121,No,Yes,34,41.65,66,18.44,125,5.06,8,2.03,0,0,3237
121,No,No,0,43.37,97,22.69,118,8.9,3,2.38,3,1,3239
87,No,Yes,33,21.25,81,20,95,9.69,7,2.75,2,0,3240
34,No,No,0,30.7,99,23.83,105,13.16,3,1.35,1,0,3241
58,No,Yes,30,30.28,109,20.12,118,11.88,2,2.27,0,0,3243
101,No,No,0,39.32,88,19.1,69,9.66,7,1.94,1,0,3245
89,No,No,0,18.9,94,10.38,85,8.14,2,3.4,3,0,3246
93,No,No,0,24.87,95,18.41,82,10.49,3,3.11,0,0,3249
160,No,No,0,35.07,109,20.49,102,10.25,6,3.16,0,0,3250
55,No,No,0,22.44,114,23.77,74,8.1,4,3.65,0,0,3251
88,No,No,0,46.68,121,13.69,123,8.75,4,2.48,2,0,3252
63,No,No,0,31.5,87,19.15,93,8.74,3,3.16,0,0,3253
127,No,Yes,24,26.32,105,15.06,102,9.34,4,2.43,1,0,3254
57,No,Yes,30,30.46,83,24.07,77,10.26,5,3.97,1,0,3255
171,No,No,0,23.38,109,16.84,131,13.17,5,3.59,2,0,3258
148,No,No,0,41.31,91,16.3,93,5.3,5,3.62,2,0,3259
127,No,No,0,22.93,114,18.83,118,5.12,2,4.05,1,0,3260
61,No,No,0,39.81,108,18.42,122,5.88,2,3.75,1,0,3261
131,No,No,0,29.77,116,14.61,94,5.9,6,1.97,1,0,3262
88,No,No,0,24.17,84,22.3,99,6.26,5,2.73,1,0,3263
130,No,No,0,22.51,110,17.03,103,9.11,1,1.62,2,0,3264
89,No,Yes,24,16.63,67,17.61,126,9.65,2,1.59,0,0,3265
82,No,No,0,45.37,74,19.52,99,11.33,6,2.97,3,1,3266
138,No,Yes,33,26.38,79,22.81,71,8.39,4,2.62,3,0,3267
115,No,No,0,34.03,107,20.82,96,8.59,3,2.38,1,0,3268
60,No,No,0,30.65,68,17.68,101,8.15,6,3.46,2,0,3271
62,No,No,0,14.67,99,20.29,79,10.73,1,3.38,2,0,3272
133,No,No,0,50.15,101,19.01,109,10.32,4,3.48,2,1,3273
65,No,No,0,35.31,117,18.49,111,5.65,5,2.16,1,0,3275
142,No,Yes,22,38.15,106,12.41,98,10.86,2,2.38,1,0,3277
134,No,No,0,28.03,96,10.75,125,10.73,9,2.7,2,0,3278
87,No,No,0,40.46,97,13.98,132,12.71,6,2.86,2,0,3279
139,No,Yes,43,39.27,82,18.9,105,6.66,5,2.24,2,0,3280
76,No,No,0,18.24,133,20.25,116,12.23,3,2.7,4,1,3281
100,No,No,0,31.45,92,15.51,92,12.37,8,1.38,1,0,3282
99,No,Yes,31,41.5,58,17.29,115,10.53,4,2.08,3,0,3283
99,No,No,0,40.53,130,20.95,117,8.93,4,3.35,3,0,3284
48,No,Yes,27,23.99,94,19.1,122,7.84,2,3.56,1,0,3285
106,No,Yes,30,37.42,109,18.89,96,7.13,8,3.54,0,0,3287
78,No,No,0,18.62,90,24.32,113,11.14,9,1.32,1,0,3289
39,No,No,0,31.82,116,9.75,83,4.71,5,3.56,1,0,3290
114,No,No,0,34.65,110,7.46,122,7.48,4,3.16,1,0,3293
95,No,No,0,27.2,98,18.3,87,8.5,4,2.46,0,0,3294
110,No,No,0,38.71,96,14.45,57,5.79,5,3.16,1,0,3296
74,No,No,0,34.65,111,17.43,109,6.97,2,2.43,1,0,3297
148,No,Yes,33,41.09,84,14.09,80,7.23,3,3.05,1,0,3298
83,No,No,0,13.28,115,20.34,112,6.5,4,3.32,1,0,3299
73,No,No,0,31.93,143,12.68,113,9.06,4,2.97,2,0,3300
111,No,Yes,21,21.61,116,19.41,108,7.5,3,1.92,1,0,3301
84,No,No,0,47.6,90,17.19,103,7.06,4,2.81,0,1,3302
114,No,Yes,26,23.31,125,13.23,94,11.14,7,3.11,2,0,3304
58,No,Yes,22,38.1,85,20.3,86,7.84,7,3.11,2,0,3306
106,No,Yes,29,14.21,131,17.33,73,10.33,3,2.19,1,0,3307
45,No,No,0,35.92,97,14.08,72,11.97,6,3.59,1,0,3309
128,No,No,0,25.11,83,24.08,124,8.47,5,1.86,2,0,3312
181,No,No,0,39.08,93,12.27,110,11.81,4,3.83,2,0,3313
127,No,No,0,17.48,95,12.21,97,8.61,5,2.7,1,0,3314
89,No,No,0,30.38,74,19.86,120,5.94,4,2.46,1,0,3315
149,No,Yes,18,25.25,106,9.73,98,8.02,4,1.76,0,0,3316
103,No,Yes,29,27.9,96,18.62,108,9.91,9,3.32,0,0,3317
52,No,No,0,21.23,118,25.54,106,8.66,4,3.13,2,0,3319
89,No,No,0,19.62,115,17.84,112,12.64,6,4.29,3,0,3320
60,No,No,0,32.96,110,7.23,134,9.45,8,3.56,3,0,3322
159,No,No,0,28.87,105,16.8,82,8.72,4,3.13,1,0,3325
78,No,No,0,32.88,88,9.94,109,10.95,4,2.51,2,0,3326
96,No,No,0,18.12,87,24.21,92,8.05,7,4.02,1,0,3327
79,No,No,0,22.9,68,16.12,128,9.96,5,3.19,2,0,3328
192,No,Yes,36,26.55,126,18.32,83,12.56,6,2.67,2,0,3329
68,No,No,0,39.29,55,13.04,123,8.61,4,2.59,3,0,3330
28,No,No,0,30.74,58,24.55,91,8.64,6,3.81,2,0,3331
74,No,Yes,25,39.85,82,22.6,77,10.86,4,3.7,0,0,3333
75,Yes,No,0,28.34,122,12.61,121,8.41,3,2.73,3,0,5
118,Yes,No,0,37.98,101,18.75,118,9.18,6,1.7,0,0,6
147,Yes,No,0,26.69,94,8.76,96,9.53,6,1.92,0,0,8
136,Yes,Yes,33,34.66,99,15.95,107,4.58,6,2.84,3,0,39
43,Yes,No,0,42.76,104,18.09,67,7.1,4,2.51,0,0,67
113,Yes,No,0,21.28,119,17.54,139,5.82,8,2.24,0,0,68
116,Yes,No,0,36.62,79,17.41,109,12.53,5,3.4,3,0,82
91,Yes,No,0,22.08,83,14.73,130,11.12,3,3.02,3,0,136
117,Yes,No,0,28.41,87,15.09,132,11.22,7,3.81,2,1,145
83,Yes,No,0,46.16,126,18.39,105,5.45,4,3.16,1,0,148
94,Yes,Yes,23,33.51,136,18.23,103,12.7,5,2.57,4,0,181
170,Yes,No,0,44.18,122,20.83,121,6.05,3,2.27,3,0,185
131,Yes,Yes,26,49.79,97,16.97,127,11.49,7,3.73,4,1,199
144,Yes,No,0,34.6,103,21.05,94,8.74,11,3.21,0,0,212
63,Yes,Yes,36,33.83,111,24.76,92,8.89,6,2.97,1,0,232
92,Yes,No,0,29.43,105,20.43,117,10.49,5,2.43,1,0,235
137,Yes,No,0,22.97,102,11.4,81,10.04,2,3.32,2,1,242
97,Yes,No,0,24.43,82,23.21,81,8.02,3,2.94,0,0,255
92,Yes,No,0,10.64,126,15.35,80,9.98,2,2.81,1,1,259
118,Yes,No,0,27.2,96,14.91,99,8.32,3,2.67,2,0,270
148,Yes,No,0,37.21,85,17.68,99,9.15,4,3,0,0,277
146,Yes,No,0,34.75,90,18.62,114,10.02,6,2.84,3,0,280
128,Yes,Yes,32,38,74,16.05,101,6.97,2,2.54,2,1,320
179,Yes,Yes,38,37.42,71,19.92,85,10.68,4,2.73,4,0,352
64,Yes,No,0,40.15,85,18.58,97,8.73,2,3.56,2,1,355
124,Yes,No,0,41.58,80,16.05,114,9.27,4,3.05,1,0,357
37,Yes,Yes,39,25.45,75,17.94,90,5.14,4,2.48,1,0,359
151,Yes,No,0,37.06,88,9.72,95,12.11,1,3.35,0,1,373
95,Yes,No,0,28.14,112,24.33,89,8.95,2,3.11,1,1,379
149,Yes,No,0,29.95,81,12.33,92,11.23,4,1.54,0,0,383
92,Yes,No,0,44.93,115,13.68,73,8.94,5,2.51,0,0,406
133,Yes,No,0,21.64,81,21.36,88,6.08,3,2.78,1,0,409
129,Yes,No,0,32.79,101,15.77,130,9.23,4,2.94,1,0,426
71,Yes,No,0,30.29,94,14.26,111,8.19,3,3.67,3,1,466
102,Yes,No,0,39.75,131,18.84,106,6.61,3,3.46,0,0,487
55,Yes,No,0,32.62,110,21.77,101,9.17,6,3.86,1,1,492
92,Yes,No,0,22.22,122,22.15,98,10.99,2,2.54,2,1,493
161,Yes,No,0,26.54,63,15.33,115,8.08,9,3,2,0,496
75,Yes,No,0,35.92,119,8.98,63,7.92,4,2.62,4,1,499
109,Yes,Yes,26,36.92,111,12.37,76,12.63,3,2.51,0,0,504
60,Yes,Yes,29,45.2,94,18.34,82,4.86,12,3.78,0,1,515
69,Yes,No,0,47.57,91,21.14,118,7.69,10,2.27,2,1,547
95,Yes,Yes,41,23.26,61,17.07,67,6.02,9,2.78,5,1,548
85,Yes,No,0,36.72,117,16,98,6.62,7,0.97,2,0,568
133,Yes,Yes,32,37.59,99,22.52,108,7.6,4,4.16,2,1,570
44,Yes,No,0,10.59,82,23.38,108,6.24,3,2.92,1,0,573
62,Yes,No,0,27.15,76,16.79,105,5.47,6,3.75,0,1,602
105,Yes,Yes,29,37.52,110,18.5,100,8.57,6,3.56,1,1,614
166,Yes,Yes,35,21.79,113,23.33,130,13.45,7,2.38,2,0,617
110,Yes,No,0,49.86,90,16.02,91,12.01,4,3.92,0,1,620
95,Yes,Yes,37,37.43,99,15.75,82,9.23,2,1.11,0,1,627
83,Yes,Yes,32,16.1,98,13.12,109,9.02,6,2.86,2,0,709
115,Yes,No,0,42.48,104,20.61,121,6.83,6,4.13,1,1,716
57,Yes,Yes,30,39.87,116,16.59,94,12.1,4,3.08,2,0,717
93,Yes,Yes,20,31.88,94,14.43,127,7.89,4,3.27,1,0,735
169,Yes,No,0,9.71,78,16.97,103,12.36,6,1.76,3,0,736
87,Yes,No,0,28.44,119,16.87,88,5.99,6,2.97,1,0,750
122,Yes,No,0,39.25,99,20.67,57,8.21,2,2.97,0,1,767
149,Yes,Yes,28,21.57,102,14.19,77,6.53,3,2.38,5,1,772
127,Yes,No,0,30.07,100,14.27,138,8.2,2,2.08,1,1,774
135,Yes,Yes,24,21.71,105,18.28,84,10.54,4,1.57,2,0,778
167,Yes,No,0,37.25,90,20.65,101,7.6,4,2.73,2,0,780
107,Yes,No,0,46.5,68,15.62,67,6.92,9,2.97,2,0,781
112,Yes,No,0,27.52,114,17.08,134,6.03,4,2.89,1,0,782
103,Yes,No,0,10.68,66,14.48,78,12.61,4,2.54,3,0,784
69,Yes,Yes,33,46.16,102,21.54,85,7.44,2,2.21,1,1,793
68,Yes,No,0,25.25,125,18.65,121,8.93,7,3.92,1,1,798
61,Yes,Yes,16,24.4,58,20.62,95,6.65,3,3.05,0,0,809
138,Yes,No,0,28.78,147,18.52,77,8.29,9,2.54,1,0,827
121,Yes,No,0,28.51,121,7.96,115,10.86,1,3.62,3,1,831
64,Yes,Yes,33,21.62,104,13.85,109,11.13,13,2.19,0,0,838
